id,activity_day,activity_hour,calories,total_intensity,average_intensity,step_total
6962181067,2016-04-19,23:00,58,3,0.05,31
6962181067,2016-04-20,00:00,54,0,0.0,0
6962181067,2016-04-20,01:00,54,0,0.0,0
6962181067,2016-04-20,02:00,54,0,0.0,0
6962181067,2016-04-20,03:00,54,0,0.0,0
6962181067,2016-04-20,04:00,54,0,0.0,0
6962181067,2016-04-20,05:00,54,0,0.0,0
6962181067,2016-04-20,06:00,54,0,0.0,0
6962181067,2016-04-20,07:00,112,33,0.55,625
6962181067,2016-04-20,08:00,108,24,0.4,735
6962181067,2016-04-20,09:00,246,104,1.73,3837
6962181067,2016-04-20,10:00,193,77,1.28,3089
6962181067,2016-04-20,11:00,111,29,0.48,693
6962181067,2016-04-20,12:00,171,52,0.87,2022
6962181067,2016-04-20,13:00,56,0,0.0,0
6962181067,2016-04-20,14:00,76,14,0.23,194
6962181067,2016-04-20,15:00,133,37,0.62,1397
6962181067,2016-04-20,16:00,56,1,0.02,4
6962181067,2016-04-20,17:00,77,11,0.18,254
6962181067,2016-04-20,18:00,96,23,0.38,411
6962181067,2016-04-20,19:00,68,7,0.12,65
6962181067,2016-04-20,20:00,117,28,0.47,525
6962181067,2016-04-20,21:00,59,3,0.05,14
6962181067,2016-04-20,22:00,60,4,0.07,51
6962181067,2016-04-20,23:00,57,2,0.03,12
6962181067,2016-04-21,00:00,54,0,0.0,0
6962181067,2016-04-21,01:00,54,0,0.0,0
6962181067,2016-04-21,02:00,54,0,0.0,0
6962181067,2016-04-21,03:00,54,0,0.0,0
6962181067,2016-04-21,04:00,54,0,0.0,0
6962181067,2016-04-21,05:00,55,1,0.02,4
6962181067,2016-04-21,06:00,54,0,0.0,0
6962181067,2016-04-21,07:00,122,32,0.53,815
6962181067,2016-04-21,08:00,87,18,0.3,240
6962181067,2016-04-21,09:00,174,59,0.98,1802
6962181067,2016-04-21,10:00,256,102,1.7,3120
6962181067,2016-04-21,11:00,116,31,0.52,667
6962181067,2016-04-21,12:00,316,124,2.07,3935
6962181067,2016-04-21,13:00,68,2,0.03,0
6962181067,2016-04-21,14:00,63,5,0.08,95
6962181067,2016-04-21,15:00,57,1,0.02,9
6962181067,2016-04-21,16:00,104,21,0.35,564
6962181067,2016-04-21,17:00,70,8,0.13,155
6962181067,2016-04-21,18:00,88,18,0.3,383
6962181067,2016-04-21,19:00,56,1,0.02,6
6962181067,2016-04-21,20:00,57,2,0.03,20
6962181067,2016-04-21,21:00,56,1,0.02,0
6962181067,2016-04-21,22:00,56,1,0.02,20
6962181067,2016-04-21,23:00,54,0,0.0,0
6962181067,2016-04-22,00:00,54,0,0.0,0
6962181067,2016-04-22,01:00,54,0,0.0,0
6962181067,2016-04-22,02:00,54,0,0.0,0
6962181067,2016-04-22,03:00,54,0,0.0,0
6962181067,2016-04-22,04:00,54,0,0.0,0
6962181067,2016-04-22,05:00,54,0,0.0,0
6962181067,2016-04-22,06:00,55,1,0.02,7
6962181067,2016-04-22,07:00,138,42,0.7,818
6962181067,2016-04-22,08:00,81,15,0.25,180
6962181067,2016-04-22,09:00,239,101,1.68,3301
6962181067,2016-04-22,10:00,93,23,0.38,755
6962181067,2016-04-22,11:00,117,29,0.48,788
6962181067,2016-04-22,12:00,220,74,1.23,2193
6962181067,2016-04-22,13:00,62,1,0.02,17
6962181067,2016-04-22,14:00,78,13,0.22,271
6962181067,2016-04-22,15:00,73,12,0.2,170
6962181067,2016-04-22,16:00,111,29,0.48,716
6962181067,2016-04-22,17:00,97,22,0.37,579
6962181067,2016-04-22,18:00,84,14,0.23,338
6962181067,2016-04-22,19:00,86,13,0.22,495
6962181067,2016-04-22,20:00,57,2,0.03,29
6962181067,2016-04-22,21:00,61,3,0.05,36
6962181067,2016-04-22,22:00,58,2,0.03,32
6962181067,2016-04-22,23:00,54,0,0.0,0
6962181067,2016-04-23,00:00,54,0,0.0,0
6962181067,2016-04-23,01:00,54,0,0.0,0
6962181067,2016-04-23,02:00,54,0,0.0,0
6962181067,2016-04-23,03:00,54,0,0.0,0
6962181067,2016-04-23,04:00,54,0,0.0,0
6962181067,2016-04-23,05:00,54,0,0.0,0
6962181067,2016-04-23,06:00,54,0,0.0,0
6962181067,2016-04-23,07:00,56,1,0.02,7
6962181067,2016-04-23,08:00,120,31,0.52,650
6962181067,2016-04-23,09:00,349,159,2.65,5890
6962181067,2016-04-23,10:00,98,17,0.28,292
6962181067,2016-04-23,11:00,75,10,0.17,189
6962181067,2016-04-23,12:00,94,19,0.32,445
6962181067,2016-04-23,13:00,81,14,0.23,250
6962181067,2016-04-23,14:00,142,38,0.63,1209
6962181067,2016-04-23,15:00,126,33,0.55,884
6962181067,2016-04-23,16:00,178,44,0.73,2124
6962181067,2016-04-23,17:00,233,95,1.58,3353
6962181067,2016-04-23,18:00,100,20,0.33,619
6962181067,2016-04-23,19:00,162,40,0.67,1858
6962181067,2016-04-23,20:00,113,30,0.5,790
6962181067,2016-04-23,21:00,105,26,0.43,713
6962181067,2016-04-23,22:00,65,6,0.1,87
6962181067,2016-04-23,23:00,97,20,0.33,671
6962181067,2016-04-24,00:00,54,0,0.0,0
6962181067,2016-04-24,01:00,54,0,0.0,0
6962181067,2016-04-24,02:00,54,0,0.0,0
6962181067,2016-04-24,03:00,54,0,0.0,0
6962181067,2016-04-24,04:00,54,0,0.0,0
6962181067,2016-04-24,05:00,54,0,0.0,0
6962181067,2016-04-24,06:00,54,0,0.0,0
6962181067,2016-04-24,07:00,55,1,0.02,9
6962181067,2016-04-24,08:00,57,2,0.03,22
6962181067,2016-04-24,09:00,102,26,0.43,572
6962181067,2016-04-24,10:00,102,20,0.33,614
6962181067,2016-04-24,11:00,86,11,0.18,372
6962181067,2016-04-24,12:00,96,17,0.28,546
6962181067,2016-04-24,13:00,66,6,0.1,135
6962181067,2016-04-24,14:00,61,4,0.07,42
6962181067,2016-04-24,15:00,55,1,0.02,4
6962181067,2016-04-24,16:00,107,23,0.38,869
6962181067,2016-04-24,17:00,102,23,0.38,621
6962181067,2016-04-24,18:00,95,24,0.4,378
6962181067,2016-04-24,19:00,81,17,0.28,225
6962181067,2016-04-24,20:00,79,14,0.23,300
6962181067,2016-04-24,21:00,67,6,0.1,219
6962181067,2016-04-24,22:00,62,4,0.07,101
6962181067,2016-04-24,23:00,54,0,0.0,0
6962181067,2016-04-25,00:00,54,0,0.0,0
6962181067,2016-04-25,01:00,54,0,0.0,0
6962181067,2016-04-25,02:00,54,0,0.0,0
6962181067,2016-04-25,03:00,54,0,0.0,0
6962181067,2016-04-25,04:00,56,1,0.02,11
6962181067,2016-04-25,05:00,54,0,0.0,0
6962181067,2016-04-25,06:00,54,0,0.0,0
6962181067,2016-04-25,07:00,149,43,0.72,1330
6962181067,2016-04-25,08:00,147,49,0.82,1225
6962181067,2016-04-25,09:00,130,39,0.65,868
6962181067,2016-04-25,10:00,238,100,1.67,3636
6962181067,2016-04-25,11:00,89,17,0.28,521
6962181067,2016-04-25,12:00,139,33,0.55,895
6962181067,2016-04-25,13:00,57,0,0.0,0
6962181067,2016-04-25,14:00,76,12,0.2,253
6962181067,2016-04-25,15:00,85,13,0.22,293
6962181067,2016-04-25,16:00,126,36,0.6,857
6962181067,2016-04-25,17:00,190,71,1.18,2818
6962181067,2016-04-25,18:00,83,17,0.28,285
6962181067,2016-04-25,19:00,70,8,0.13,130
6962181067,2016-04-25,20:00,57,1,0.02,14
6962181067,2016-04-25,21:00,57,1,0.02,8
6962181067,2016-04-25,22:00,66,8,0.13,95
6962181067,2016-04-25,23:00,54,0,0.0,0
6962181067,2016-04-26,00:00,54,0,0.0,0
6962181067,2016-04-26,01:00,55,1,0.02,7
6962181067,2016-04-26,02:00,54,0,0.0,0
6962181067,2016-04-26,03:00,54,0,0.0,0
6962181067,2016-04-26,04:00,54,0,0.0,0
6962181067,2016-04-26,05:00,54,0,0.0,0
6962181067,2016-04-26,06:00,69,8,0.13,188
6962181067,2016-04-26,07:00,106,27,0.45,514
6962181067,2016-04-26,08:00,93,20,0.33,429
6962181067,2016-04-26,09:00,102,22,0.37,501
6962181067,2016-04-26,10:00,113,30,0.5,665
6962181067,2016-04-26,11:00,125,30,0.5,832
6962181067,2016-04-26,12:00,294,137,2.28,5110
6962181067,2016-04-26,13:00,63,2,0.03,22
6962181067,2016-04-26,14:00,61,4,0.07,58
6962181067,2016-04-26,15:00,82,16,0.27,323
6962181067,2016-04-26,16:00,81,16,0.27,251
6962181067,2016-04-26,17:00,72,9,0.15,161
6962181067,2016-04-26,18:00,107,24,0.4,857
6962181067,2016-04-26,19:00,86,17,0.28,299
6962181067,2016-04-26,20:00,77,13,0.22,216
6962181067,2016-04-26,21:00,54,0,0.0,0
6962181067,2016-04-26,22:00,54,0,0.0,0
6962181067,2016-04-26,23:00,54,0,0.0,0
6962181067,2016-04-27,00:00,54,0,0.0,0
6962181067,2016-04-27,01:00,54,0,0.0,0
6962181067,2016-04-27,02:00,54,0,0.0,0
6962181067,2016-04-27,03:00,55,1,0.02,8
6962181067,2016-04-27,04:00,54,0,0.0,0
6962181067,2016-04-27,05:00,54,0,0.0,0
6962181067,2016-04-27,06:00,61,4,0.07,77
6962181067,2016-04-27,07:00,115,32,0.53,660
6962181067,2016-04-27,08:00,100,23,0.38,588
6962181067,2016-04-27,09:00,81,15,0.25,259
6962181067,2016-04-27,10:00,93,21,0.35,441
6962181067,2016-04-27,11:00,209,83,1.38,3081
6962181067,2016-04-27,12:00,87,15,0.25,371
6962181067,2016-04-27,13:00,58,2,0.03,23
6962181067,2016-04-27,14:00,62,4,0.07,71
6962181067,2016-04-27,15:00,56,0,0.0,0
6962181067,2016-04-27,16:00,120,33,0.55,816
6962181067,2016-04-27,17:00,109,28,0.47,620
6962181067,2016-04-27,18:00,135,36,0.6,799
6962181067,2016-04-27,19:00,127,34,0.57,1229
6962181067,2016-04-27,20:00,112,33,0.55,1106
6962181067,2016-04-27,21:00,65,3,0.05,50
6962181067,2016-04-27,22:00,55,1,0.02,6
6962181067,2016-04-27,23:00,66,8,0.13,115
6962181067,2016-04-28,00:00,54,0,0.0,0
6962181067,2016-04-28,01:00,55,1,0.02,4
6962181067,2016-04-28,02:00,57,2,0.03,38
6962181067,2016-04-28,03:00,54,0,0.0,0
6962181067,2016-04-28,04:00,54,0,0.0,0
6962181067,2016-04-28,05:00,54,0,0.0,0
6962181067,2016-04-28,06:00,54,0,0.0,0
6962181067,2016-04-28,07:00,54,0,0.0,0
6962181067,2016-04-28,08:00,110,28,0.47,632
6962181067,2016-04-28,09:00,123,35,0.58,901
6962181067,2016-04-28,10:00,106,22,0.37,775
6962181067,2016-04-28,11:00,140,33,0.55,1226
6962181067,2016-04-28,12:00,274,104,1.73,3769
6962181067,2016-04-28,13:00,168,55,0.92,1469
6962181067,2016-04-28,14:00,74,10,0.17,168
6962181067,2016-04-28,15:00,111,27,0.45,851
6962181067,2016-04-28,16:00,81,13,0.22,394
6962181067,2016-04-28,17:00,147,42,0.7,1313
6962181067,2016-04-28,18:00,90,18,0.3,410
6962181067,2016-04-28,19:00,95,19,0.32,543
6962181067,2016-04-28,20:00,68,9,0.15,134
6962181067,2016-04-28,21:00,54,0,0.0,0
6962181067,2016-04-28,22:00,54,0,0.0,0
6962181067,2016-04-28,23:00,54,0,0.0,0
6962181067,2016-04-29,00:00,54,0,0.0,0
6962181067,2016-04-29,01:00,54,0,0.0,0
6962181067,2016-04-29,02:00,54,0,0.0,0
6962181067,2016-04-29,03:00,54,0,0.0,0
6962181067,2016-04-29,04:00,54,0,0.0,0
6962181067,2016-04-29,05:00,54,0,0.0,0
6962181067,2016-04-29,06:00,62,5,0.08,82
6962181067,2016-04-29,07:00,110,29,0.48,582
6962181067,2016-04-29,08:00,112,30,0.5,649
6962181067,2016-04-29,09:00,168,45,0.75,1162
6962181067,2016-04-29,10:00,232,69,1.15,1345
6962181067,2016-04-29,11:00,107,20,0.33,697
6962181067,2016-04-29,12:00,175,65,1.08,2129
6962181067,2016-04-29,13:00,68,6,0.1,100
6962181067,2016-04-29,14:00,69,8,0.13,89
6962181067,2016-04-29,15:00,102,23,0.38,587
6962181067,2016-04-29,16:00,109,27,0.45,737
6962181067,2016-04-29,17:00,113,28,0.47,526
6962181067,2016-04-29,18:00,133,33,0.55,979
6962181067,2016-04-29,19:00,102,22,0.37,433
6962181067,2016-04-29,20:00,94,19,0.32,560
6962181067,2016-04-29,21:00,62,4,0.07,77
6962181067,2016-04-29,22:00,54,0,0.0,0
6962181067,2016-04-29,23:00,57,2,0.03,28
6962181067,2016-04-30,00:00,55,0,0.0,0
6962181067,2016-04-30,01:00,55,1,0.02,7
6962181067,2016-04-30,02:00,54,0,0.0,0
6962181067,2016-04-30,03:00,54,0,0.0,0
6962181067,2016-04-30,04:00,54,0,0.0,0
6962181067,2016-04-30,05:00,54,0,0.0,0
6962181067,2016-04-30,06:00,54,0,0.0,0
6962181067,2016-04-30,07:00,54,0,0.0,0
6962181067,2016-04-30,08:00,56,1,0.02,10
6962181067,2016-04-30,09:00,98,24,0.4,572
6962181067,2016-04-30,10:00,222,97,1.62,3293
6962181067,2016-04-30,11:00,125,34,0.57,736
6962181067,2016-04-30,12:00,111,27,0.45,613
6962181067,2016-04-30,13:00,124,34,0.57,824
6962181067,2016-04-30,14:00,107,25,0.42,676
6962181067,2016-04-30,15:00,85,16,0.27,271
6962181067,2016-04-30,16:00,56,0,0.0,0
6962181067,2016-04-30,17:00,95,22,0.37,407
6962181067,2016-04-30,18:00,115,30,0.5,686
6962181067,2016-04-30,19:00,85,17,0.28,384
6962181067,2016-04-30,20:00,129,37,0.62,1602
6962181067,2016-04-30,21:00,54,0,0.0,0
6962181067,2016-04-30,22:00,54,0,0.0,0
6962181067,2016-04-30,23:00,54,0,0.0,0
6962181067,2016-05-01,00:00,56,1,0.02,0
6962181067,2016-05-01,01:00,54,0,0.0,0
6962181067,2016-05-01,02:00,54,0,0.0,0
6962181067,2016-05-01,03:00,56,1,0.02,16
6962181067,2016-05-01,04:00,54,0,0.0,0
6962181067,2016-05-01,05:00,54,0,0.0,0
6962181067,2016-05-01,06:00,54,0,0.0,0
6962181067,2016-05-01,07:00,55,0,0.0,0
6962181067,2016-05-01,08:00,108,27,0.45,667
6962181067,2016-05-01,09:00,80,10,0.17,289
6962181067,2016-05-01,10:00,144,32,0.53,1647
6962181067,2016-05-01,11:00,76,12,0.2,295
6962181067,2016-05-01,12:00,82,18,0.3,205
6962181067,2016-05-01,13:00,78,15,0.25,139
6962181067,2016-05-01,14:00,77,13,0.22,181
6962181067,2016-05-01,15:00,69,9,0.15,163
6962181067,2016-05-01,16:00,59,3,0.05,25
6962181067,2016-05-01,17:00,96,20,0.33,468
6962181067,2016-05-01,18:00,106,29,0.48,544
6962181067,2016-05-01,19:00,103,21,0.35,740
6962181067,2016-05-01,20:00,58,1,0.02,31
6962181067,2016-05-01,21:00,58,2,0.03,40
6962181067,2016-05-01,22:00,56,1,0.02,4
6962181067,2016-05-01,23:00,54,0,0.0,0
6962181067,2016-05-02,00:00,54,0,0.0,0
6962181067,2016-05-02,01:00,55,1,0.02,6
6962181067,2016-05-02,02:00,54,0,0.0,0
6962181067,2016-05-02,03:00,54,0,0.0,0
6962181067,2016-05-02,04:00,57,2,0.03,29
6962181067,2016-05-02,05:00,54,0,0.0,0
6962181067,2016-05-02,06:00,61,4,0.07,68
6962181067,2016-05-02,07:00,129,36,0.6,1123
6962181067,2016-05-02,08:00,100,25,0.42,517
6962181067,2016-05-02,09:00,136,40,0.67,1469
6962181067,2016-05-02,10:00,93,16,0.27,752
6962181067,2016-05-02,11:00,99,24,0.4,528
6962181067,2016-05-02,12:00,165,60,1.0,1937
6962181067,2016-05-02,13:00,60,2,0.03,20
6962181067,2016-05-02,14:00,70,9,0.15,149
6962181067,2016-05-02,15:00,93,21,0.35,430
6962181067,2016-05-02,16:00,111,27,0.45,737
6962181067,2016-05-02,17:00,128,39,0.65,1006
6962181067,2016-05-02,18:00,143,43,0.72,1385
6962181067,2016-05-02,19:00,187,72,1.2,2368
6962181067,2016-05-02,20:00,60,2,0.03,50
6962181067,2016-05-02,21:00,60,3,0.05,44
6962181067,2016-05-02,22:00,73,12,0.2,178
6962181067,2016-05-02,23:00,65,7,0.12,116
6962181067,2016-05-03,00:00,54,0,0.0,0
6962181067,2016-05-03,01:00,57,2,0.03,28
6962181067,2016-05-03,02:00,54,0,0.0,0
6962181067,2016-05-03,03:00,54,0,0.0,0
6962181067,2016-05-03,04:00,59,3,0.05,67
6962181067,2016-05-03,05:00,54,0,0.0,0
6962181067,2016-05-03,06:00,55,1,0.02,6
6962181067,2016-05-03,07:00,132,39,0.65,1058
6962181067,2016-05-03,08:00,132,38,0.63,1083
6962181067,2016-05-03,09:00,65,5,0.08,111
6962181067,2016-05-03,10:00,110,31,0.52,1181
6962181067,2016-05-03,11:00,150,49,0.82,1729
6962181067,2016-05-03,12:00,208,73,1.22,3053
6962181067,2016-05-03,13:00,136,44,0.73,1702
6962181067,2016-05-03,14:00,71,8,0.13,213
6962181067,2016-05-03,15:00,112,30,0.5,577
6962181067,2016-05-03,16:00,86,16,0.27,391
6962181067,2016-05-03,17:00,68,8,0.13,88
6962181067,2016-05-03,18:00,85,17,0.28,306
6962181067,2016-05-03,19:00,72,11,0.18,121
6962181067,2016-05-03,20:00,83,17,0.28,308
6962181067,2016-05-03,21:00,66,8,0.13,74
6962181067,2016-05-03,22:00,57,2,0.03,13
6962181067,2016-05-03,23:00,54,0,0.0,0
6962181067,2016-05-04,00:00,54,0,0.0,0
6962181067,2016-05-04,01:00,56,1,0.02,23
6962181067,2016-05-04,02:00,55,1,0.02,10
6962181067,2016-05-04,03:00,54,0,0.0,0
6962181067,2016-05-04,04:00,55,1,0.02,9
6962181067,2016-05-04,05:00,54,0,0.0,0
6962181067,2016-05-04,06:00,60,4,0.07,58
6962181067,2016-05-04,07:00,110,30,0.5,628
6962181067,2016-05-04,08:00,107,28,0.47,710
6962181067,2016-05-04,09:00,151,51,0.85,1066
6962181067,2016-05-04,10:00,193,67,1.12,1809
6962181067,2016-05-04,11:00,146,47,0.78,1621
6962181067,2016-05-04,12:00,86,14,0.23,455
6962181067,2016-05-04,13:00,55,0,0.0,0
6962181067,2016-05-04,14:00,65,7,0.12,61
6962181067,2016-05-04,15:00,85,20,0.33,294
6962181067,2016-05-04,16:00,78,14,0.23,308
6962181067,2016-05-04,17:00,113,31,0.52,521
6962181067,2016-05-04,18:00,105,22,0.37,731
6962181067,2016-05-04,19:00,134,37,0.62,1094
6962181067,2016-05-04,20:00,92,18,0.3,602
6962181067,2016-05-04,21:00,59,2,0.03,0
6962181067,2016-05-04,22:00,61,4,0.07,91
6962181067,2016-05-04,23:00,58,2,0.03,56
6962181067,2016-05-05,00:00,54,0,0.0,0
6962181067,2016-05-05,01:00,56,1,0.02,10
6962181067,2016-05-05,02:00,54,0,0.0,0
6962181067,2016-05-05,03:00,54,0,0.0,0
6962181067,2016-05-05,04:00,54,0,0.0,0
6962181067,2016-05-05,05:00,54,0,0.0,0
6962181067,2016-05-05,06:00,57,2,0.03,33
6962181067,2016-05-05,07:00,55,1,0.02,7
6962181067,2016-05-05,08:00,121,31,0.52,817
6962181067,2016-05-05,09:00,123,30,0.5,663
6962181067,2016-05-05,10:00,109,28,0.47,730
6962181067,2016-05-05,11:00,105,27,0.45,606
6962181067,2016-05-05,12:00,123,36,0.6,769
6962181067,2016-05-05,13:00,59,2,0.03,16
6962181067,2016-05-05,14:00,72,11,0.18,157
6962181067,2016-05-05,15:00,93,22,0.37,446
6962181067,2016-05-05,16:00,113,31,0.52,727
6962181067,2016-05-05,17:00,110,25,0.42,731
6962181067,2016-05-05,18:00,113,25,0.42,819
6962181067,2016-05-05,19:00,242,103,1.72,3673
6962181067,2016-05-05,20:00,83,16,0.27,320
6962181067,2016-05-05,21:00,54,0,0.0,0
6962181067,2016-05-05,22:00,54,0,0.0,0
6962181067,2016-05-05,23:00,54,0,0.0,0
6962181067,2016-05-06,00:00,55,1,0.02,7
6962181067,2016-05-06,01:00,54,0,0.0,0
6962181067,2016-05-06,02:00,54,0,0.0,0
6962181067,2016-05-06,03:00,54,0,0.0,0
6962181067,2016-05-06,04:00,54,0,0.0,0
6962181067,2016-05-06,05:00,54,0,0.0,0
6962181067,2016-05-06,06:00,54,0,0.0,0
6962181067,2016-05-06,07:00,101,24,0.4,493
6962181067,2016-05-06,08:00,121,28,0.47,897
6962181067,2016-05-06,09:00,93,22,0.37,422
6962181067,2016-05-06,10:00,67,7,0.12,58
6962181067,2016-05-06,11:00,72,10,0.17,145
6962181067,2016-05-06,12:00,82,15,0.25,297
6962181067,2016-05-06,13:00,74,10,0.17,252
6962181067,2016-05-06,14:00,70,11,0.18,93
6962181067,2016-05-06,15:00,57,1,0.02,7
6962181067,2016-05-06,16:00,87,22,0.37,258
6962181067,2016-05-06,17:00,90,22,0.37,417
6962181067,2016-05-06,18:00,106,26,0.43,682
6962181067,2016-05-06,19:00,61,3,0.05,67
6962181067,2016-05-06,20:00,105,28,0.47,587
6962181067,2016-05-06,21:00,95,22,0.37,480
6962181067,2016-05-06,22:00,113,33,0.55,584
6962181067,2016-05-06,23:00,77,14,0.23,162
6962181067,2016-05-07,00:00,59,2,0.03,13
6962181067,2016-05-07,01:00,76,13,0.22,175
6962181067,2016-05-07,02:00,85,18,0.3,285
6962181067,2016-05-07,03:00,62,5,0.08,75
6962181067,2016-05-07,04:00,59,3,0.05,56
6962181067,2016-05-07,05:00,54,0,0.0,0
6962181067,2016-05-07,06:00,60,3,0.05,101
6962181067,2016-05-07,07:00,54,0,0.0,0
6962181067,2016-05-07,08:00,60,4,0.07,49
6962181067,2016-05-07,09:00,121,35,0.58,573
6962181067,2016-05-07,10:00,73,8,0.13,153
6962181067,2016-05-07,11:00,118,31,0.52,763
6962181067,2016-05-07,12:00,74,11,0.18,125
6962181067,2016-05-07,13:00,96,24,0.4,462
6962181067,2016-05-07,14:00,80,13,0.22,264
6962181067,2016-05-07,15:00,54,0,0.0,0
6962181067,2016-05-07,16:00,94,20,0.33,387
6962181067,2016-05-07,17:00,81,12,0.2,318
6962181067,2016-05-07,18:00,114,25,0.42,681
6962181067,2016-05-07,19:00,139,41,0.68,1026
6962181067,2016-05-07,20:00,104,26,0.43,502
6962181067,2016-05-07,21:00,73,8,0.13,294
6962181067,2016-05-07,22:00,85,16,0.27,319
6962181067,2016-05-07,23:00,72,10,0.17,194
6962181067,2016-05-08,00:00,55,0,0.0,0
6962181067,2016-05-08,01:00,54,0,0.0,0
6962181067,2016-05-08,02:00,54,0,0.0,0
6962181067,2016-05-08,03:00,54,0,0.0,0
6962181067,2016-05-08,04:00,61,4,0.07,87
6962181067,2016-05-08,05:00,55,1,0.02,4
6962181067,2016-05-08,06:00,54,0,0.0,0
6962181067,2016-05-08,07:00,54,0,0.0,0
6962181067,2016-05-08,08:00,55,1,0.02,5
6962181067,2016-05-08,09:00,62,5,0.08,48
6962181067,2016-05-08,10:00,113,25,0.42,771
6962181067,2016-05-08,11:00,105,27,0.45,569
6962181067,2016-05-08,12:00,92,19,0.32,429
6962181067,2016-05-08,13:00,65,3,0.05,53
6962181067,2016-05-08,14:00,73,9,0.15,106
6962181067,2016-05-08,15:00,75,10,0.17,196
6962181067,2016-05-08,16:00,157,51,0.85,1465
6962181067,2016-05-08,17:00,90,19,0.32,396
6962181067,2016-05-08,18:00,58,3,0.05,36
6962181067,2016-05-08,19:00,54,0,0.0,0
6962181067,2016-05-08,20:00,54,0,0.0,0
6962181067,2016-05-08,21:00,54,0,0.0,0
6962181067,2016-05-08,22:00,55,0,0.0,0
6962181067,2016-05-08,23:00,57,2,0.03,23
6962181067,2016-05-09,00:00,54,0,0.0,0
6962181067,2016-05-09,01:00,55,0,0.0,0
6962181067,2016-05-09,02:00,54,0,0.0,0
6962181067,2016-05-09,03:00,55,0,0.0,0
6962181067,2016-05-09,04:00,54,0,0.0,0
6962181067,2016-05-09,05:00,54,0,0.0,0
6962181067,2016-05-09,06:00,55,0,0.0,0
6962181067,2016-05-09,07:00,56,1,0.02,15
6962181067,2016-05-09,08:00,120,33,0.55,886
6962181067,2016-05-09,09:00,144,45,0.75,1322
6962181067,2016-05-09,10:00,266,112,1.87,4203
6962181067,2016-05-09,11:00,113,26,0.43,690
6962181067,2016-05-09,12:00,90,18,0.3,383
6962181067,2016-05-09,13:00,64,4,0.07,106
6962181067,2016-05-09,14:00,73,11,0.18,169
6962181067,2016-05-09,15:00,59,2,0.03,14
6962181067,2016-05-09,16:00,70,10,0.17,116
6962181067,2016-05-09,17:00,147,39,0.65,890
6962181067,2016-05-09,18:00,68,8,0.13,100
6962181067,2016-05-09,19:00,211,80,1.33,3269
6962181067,2016-05-09,20:00,65,3,0.05,52
6962181067,2016-05-09,21:00,62,5,0.08,52
6962181067,2016-05-09,22:00,62,5,0.08,75
6962181067,2016-05-09,23:00,54,0,0.0,0
6962181067,2016-05-10,00:00,57,2,0.03,35
6962181067,2016-05-10,01:00,56,1,0.02,11
6962181067,2016-05-10,02:00,55,1,0.02,6
6962181067,2016-05-10,03:00,54,0,0.0,0
6962181067,2016-05-10,04:00,54,0,0.0,0
6962181067,2016-05-10,05:00,54,0,0.0,0
6962181067,2016-05-10,06:00,58,2,0.03,36
6962181067,2016-05-10,07:00,198,76,1.27,2175
6962181067,2016-05-10,08:00,100,19,0.32,445
6962181067,2016-05-10,09:00,212,76,1.27,2491
6962181067,2016-05-10,10:00,310,139,2.32,4269
6962181067,2016-05-10,11:00,124,38,0.63,888
6962181067,2016-05-10,12:00,69,8,0.13,129
6962181067,2016-05-10,13:00,60,3,0.05,17
6962181067,2016-05-10,14:00,66,7,0.12,122
6962181067,2016-05-10,15:00,79,14,0.23,250
6962181067,2016-05-10,16:00,160,51,0.85,1460
6962181067,2016-05-10,17:00,146,32,0.53,1740
6962181067,2016-05-10,18:00,119,30,0.5,750
6962181067,2016-05-10,19:00,104,24,0.4,532
6962181067,2016-05-10,20:00,54,0,0.0,0
6962181067,2016-05-10,21:00,57,2,0.03,13
6962181067,2016-05-10,22:00,59,3,0.05,72
6962181067,2016-05-10,23:00,56,1,0.02,7
6962181067,2016-05-11,00:00,54,0,0.0,0
6962181067,2016-05-11,01:00,54,0,0.0,0
6962181067,2016-05-11,02:00,54,0,0.0,0
6962181067,2016-05-11,03:00,54,0,0.0,0
6962181067,2016-05-11,04:00,54,0,0.0,0
6962181067,2016-05-11,05:00,57,2,0.03,22
6962181067,2016-05-11,06:00,54,0,0.0,0
6962181067,2016-05-11,07:00,60,4,0.07,50
6962181067,2016-05-11,08:00,125,33,0.55,713
6962181067,2016-05-11,09:00,230,96,1.6,2873
6962181067,2016-05-11,10:00,100,20,0.33,481
6962181067,2016-05-11,11:00,85,11,0.18,403
6962181067,2016-05-11,12:00,96,23,0.38,394
6962181067,2016-05-11,13:00,56,0,0.0,0
6962181067,2016-05-11,14:00,59,2,0.03,31
6962181067,2016-05-11,15:00,87,18,0.3,421
6962181067,2016-05-11,16:00,94,18,0.3,440
6962181067,2016-05-11,17:00,73,10,0.17,152
6962181067,2016-05-11,18:00,63,5,0.08,79
6962181067,2016-05-11,19:00,73,9,0.15,265
6962181067,2016-05-11,20:00,76,13,0.22,134
6962181067,2016-05-11,21:00,74,11,0.18,156
6962181067,2016-05-11,22:00,67,9,0.15,99
6962181067,2016-05-11,23:00,56,1,0.02,9
6962181067,2016-05-12,00:00,54,0,0.0,0
6962181067,2016-05-12,01:00,57,2,0.03,41
6962181067,2016-05-12,02:00,54,0,0.0,0
6962181067,2016-05-12,03:00,54,0,0.0,0
6962181067,2016-05-12,04:00,55,0,0.0,0
